Price,Day,Month,Year,District,Sector,Unit1,Unit2,Property Type,Old/New,Duration
72250,6,12,1995,14,3,8,20,3,1,1
215000,15,10,2015,14,3,8,20,3,1,1
199000,21,6,2002,14,3,8,20,3,1,1
93000,5,5,1998,14,3,8,20,3,1,1
175000,23,3,2012,14,3,8,20,3,1,1
87500,10,11,1998,14,3,8,20,3,1,1
205000,22,8,2002,14,3,8,20,3,1,1
230000,4,5,2016,14,3,8,20,3,1,1
250000,22,7,2011,14,3,8,20,3,1,1
265000,21,11,2007,14,3,8,20,3,1,1
265000,10,9,2004,14,3,8,20,3,1,1
249950,2,2,2004,14,3,8,20,3,1,1
215000,7,3,2002,14,3,8,20,3,1,1
129000,4,6,1999,14,3,8,20,3,1,1
102000,20,2,1998,14,3,8,20,3,1,1
465000,21,2,2014,14,3,8,21,3,1,1
190000,19,12,2008,14,3,8,21,3,0,1
210000,31,10,2014,14,3,8,21,3,1,1
220000,27,11,2006,14,3,8,21,3,0,1
213000,24,11,2006,14,3,8,21,3,0,1
210000,24,11,2006,14,3,8,21,3,0,1
99950,20,12,2005,14,3,8,21,3,0,1
125000,8,5,2015,14,3,8,21,3,1,1
122500,19,7,2006,14,3,8,21,3,1,1
119950,21,12,2005,14,3,8,21,3,0,1
181750,20,12,2005,14,3,8,21,3,0,1
102950,19,12,2005,14,3,8,21,3,0,1
120000,19,12,2005,14,3,8,21,3,0,1
170000,23,6,2006,14,3,8,21,3,0,1
98000,20,12,2005,14,3,8,21,3,0,1
135000,28,5,2015,14,3,8,21,3,1,1
124950,20,12,2005,14,3,8,21,3,0,1
184000,1,3,2017,14,3,8,21,3,1,1
175750,23,12,2005,14,3,8,21,3,0,1
119995,19,8,2016,14,3,8,21,3,1,1
108950,20,12,2005,14,3,8,21,3,0,1
128000,19,2,2016,14,3,8,21,3,1,1
127500,21,12,2005,14,3,8,21,3,0,1
190000,21,12,2005,14,3,8,21,3,0,1
101092,21,12,2005,14,3,8,21,3,0,1
127000,21,12,2005,14,3,8,21,3,0,1
185000,8,5,2019,14,3,8,21,3,1,1
157000,9,11,2012,14,3,8,21,3,1,1
191000,21,12,2005,14,3,8,21,3,0,1
109202,21,12,2005,14,3,8,21,3,0,1
135000,24,2,2006,14,3,8,21,3,0,1
202000,17,2,2006,14,3,8,21,3,0,1
117950,17,2,2006,14,3,8,21,3,0,1
103000,15,7,2013,14,3,8,21,3,1,1
139950,20,2,2006,14,3,8,21,3,0,1
207000,17,2,2006,14,3,8,21,3,0,1
122500,17,2,2006,14,3,8,21,3,0,1
144950,15,2,2006,14,3,8,21,3,0,1
200000,24,3,2016,14,3,8,21,3,1,1
179950,15,4,2011,14,3,8,21,3,1,1
188000,13,9,2006,14,3,8,21,3,1,1
207000,17,2,2006,14,3,8,21,3,1,1
184950,23,5,2006,14,3,8,21,3,0,1
179950,23,6,2006,14,3,8,21,3,0,1
129950,26,5,2006,14,3,8,21,3,0,1
184950,28,7,2006,14,3,8,21,3,1,1
98000,22,12,2016,14,3,8,21,3,1,1
80000,21,12,2012,14,3,8,21,3,1,1
96000,19,11,2010,14,3,8,21,3,1,1
112076,25,5,2006,14,3,8,21,3,0,1
106000,30,6,2011,14,3,8,21,3,1,1
194950,31,5,2006,14,3,8,21,3,0,1
110000,27,7,2018,14,3,8,21,3,1,1
111000,25,5,2006,14,3,8,21,3,0,1
125000,6,11,2014,14,3,8,21,3,1,1
196950,5,6,2006,14,3,8,21,3,0,1
104999,19,6,2014,14,3,8,21,3,1,1
109000,1,2,2012,14,3,8,21,3,1,1
125000,24,11,2006,14,3,8,21,3,1,1
114500,26,5,2006,14,3,8,21,3,0,1
134950,26,5,2006,14,3,8,21,3,0,1
192000,23,9,2016,14,3,8,21,3,1,1
214950,26,5,2006,14,3,8,21,3,0,1
224000,26,5,2006,14,3,8,21,3,0,1
209950,26,5,2006,14,3,8,21,3,0,1
180000,17,4,2014,14,3,8,21,3,1,1
212000,29,6,2006,14,3,8,21,3,0,1
159950,29,6,2006,14,3,8,21,3,1,1
161000,17,6,2014,14,3,8,21,3,1,1
169950,30,6,2006,14,3,8,21,3,0,1
173000,5,10,2017,14,3,8,21,3,1,1
168000,26,4,2016,14,3,8,21,3,1,1
189995,30,6,2006,14,3,8,21,3,1,1
180000,25,8,2017,14,3,8,21,3,1,1
158000,22,1,2014,14,3,8,21,3,1,1
180000,21,9,2006,14,3,8,21,3,0,1
164000,19,5,2014,14,3,8,21,3,1,1
171750,28,5,2010,14,3,8,21,3,1,1
179995,29,6,2006,14,3,8,21,3,0,1
180000,3,7,2014,14,3,8,21,3,1,1
179995,29,6,2006,14,3,8,21,3,0,1
190000,29,6,2006,14,3,8,21,3,0,1
169000,26,4,2016,14,3,8,21,3,1,1
198950,29,6,2006,14,3,8,21,3,0,1
174000,19,12,2017,14,3,8,21,3,1,1
189950,10,6,2008,14,3,8,21,3,1,1
180000,30,6,2006,14,3,8,21,3,0,1
175000,3,7,2006,14,3,8,21,3,0,1
175000,16,7,2014,14,3,8,21,3,1,1
219995,29,6,2006,14,3,8,21,3,0,1
195000,3,8,2017,14,3,8,21,3,1,1
168000,20,7,2012,14,3,8,21,3,1,1
175000,9,10,2009,14,3,8,21,3,1,1
188000,30,6,2006,14,3,8,21,3,1,1
250000,25,7,2019,14,3,8,21,3,1,1
215000,29,6,2006,14,3,8,21,3,0,1
165000,4,9,2014,14,3,8,21,3,1,1
205000,29,9,2006,14,3,8,21,3,0,1
180260,31,3,2015,14,3,8,21,3,1,1
190000,17,7,2008,14,3,8,21,3,1,1
186500,29,6,2006,14,3,8,21,3,0,1
181500,16,1,2017,14,3,8,21,3,1,1
175000,22,11,2013,14,3,8,21,3,1,1
219950,30,6,2006,14,3,8,21,3,1,1
259995,28,7,2006,14,3,8,21,3,0,1
229995,2,8,2006,14,3,8,21,3,0,1
244995,29,9,2006,14,3,8,21,3,0,1
235500,15,8,2006,14,3,8,21,3,1,1
201000,15,3,2016,14,3,8,21,3,1,1
236000,30,4,2007,14,3,8,21,3,1,1
224950,28,7,2006,14,3,8,21,3,1,1
210000,18,12,2015,14,3,8,21,3,1,1
244995,13,9,2006,14,3,8,21,3,1,1
249995,29,12,2008,14,3,8,21,3,1,1
199995,28,1,2016,14,3,8,23,3,1,1
205000,24,11,2006,14,3,8,23,3,0,1
181000,10,7,2018,14,3,8,23,3,1,1
176000,15,1,2013,14,3,8,23,3,1,1
180500,24,11,2006,14,3,8,23,3,0,1
175750,24,11,2006,14,3,8,23,3,0,1
187000,24,11,2006,14,3,8,23,3,0,1
195000,24,11,2006,14,3,8,23,3,0,1
191000,24,11,2006,14,3,8,23,3,0,1
195000,25,11,2016,14,3,8,23,3,1,1
218000,22,11,2006,14,3,8,23,3,0,1
199950,18,11,2016,14,3,8,23,3,1,1
201950,24,11,2006,14,3,8,23,3,0,1
180000,25,10,2013,14,3,8,23,3,1,1
223000,22,11,2006,14,3,8,23,3,0,1
205000,4,8,2010,14,3,8,23,3,1,1
228000,24,11,2006,14,3,8,23,3,0,1
234995,20,12,2006,14,3,8,23,3,0,1
299950,23,11,2006,14,3,8,23,3,0,1
421250,24,12,2008,14,3,8,23,3,1,1
144000,26,2,2016,14,3,8,23,3,1,1
182000,10,9,2008,14,3,8,23,3,0,1
248000,20,12,2006,14,3,8,23,3,0,1
168145,22,12,2006,14,3,8,23,3,0,1
135000,19,2,2016,14,3,8,23,3,1,1
160000,20,12,2006,14,3,8,23,3,0,1
181995,19,12,2006,14,3,8,23,3,0,1
178000,31,8,2018,14,3,8,23,3,1,1
170000,18,9,2015,14,3,8,23,3,1,1
179995,20,12,2006,14,3,8,23,3,0,1
177200,2,11,2015,14,3,8,23,3,1,1
160000,9,7,2014,14,3,8,23,3,1,1
205995,20,12,2006,14,3,8,23,3,0,1
175000,8,4,2016,14,3,8,23,3,1,1
181995,19,12,2006,14,3,8,23,3,0,1
218995,30,3,2007,14,3,8,23,3,1,1
178000,22,8,2014,14,3,8,23,3,1,1
200995,20,12,2006,14,3,8,23,3,1,1
218995,22,12,2006,14,3,8,23,3,0,1
221995,23,2,2007,14,3,8,23,3,0,1
221995,31,1,2007,14,3,8,23,3,0,1
167000,26,3,2014,14,3,8,23,3,1,1
158000,21,9,2009,14,3,8,23,3,1,1
214995,12,4,2007,14,3,8,23,3,0,1
190000,10,11,2017,14,3,8,23,3,1,1
206995,30,3,2007,14,3,8,23,3,0,1
172500,4,3,2016,14,3,8,23,3,1,1
216995,5,4,2007,14,3,8,23,3,1,1
185000,8,1,2016,14,3,8,23,3,1,1
226995,23,3,2007,14,3,8,23,3,0,1
120000,22,12,2008,14,3,8,23,3,1,1
223995,30,3,2007,14,3,8,23,3,0,1
179995,18,5,2015,14,3,8,23,3,1,1
215000,22,3,2007,14,3,8,23,3,0,1
149995,18,5,2009,14,3,8,23,3,1,1
226995,27,4,2007,14,3,8,23,3,0,1
145000,10,5,2010,14,3,8,23,3,1,1
233995,30,3,2007,14,3,8,23,3,0,1
190000,16,11,2017,14,3,8,23,3,1,1
184000,23,7,2014,14,3,8,23,3,1,1
139000,13,7,2009,14,3,8,23,3,1,1
228995,30,3,2007,14,3,8,23,3,0,1
170000,21,8,2014,14,3,8,23,3,1,1
150000,14,12,2009,14,3,8,23,3,1,1
238995,27,4,2007,14,3,8,23,3,0,1
220000,30,3,2007,14,3,8,23,3,1,1
183000,15,12,2017,14,3,8,23,3,1,1
146000,7,9,2009,14,3,8,23,3,1,1
221995,30,3,2007,14,3,8,23,3,0,1
150000,20,10,2008,14,3,8,23,3,0,1
300000,7,12,2011,14,3,8,23,3,1,1
250000,24,11,2009,14,3,8,23,3,1,1
375000,30,3,2007,14,3,8,23,3,0,1
316000,10,6,2019,14,3,8,23,3,1,1
400000,16,9,2013,14,3,8,23,3,1,1
425000,11,8,2008,14,3,8,23,3,0,1
165000,11,12,2017,14,3,8,23,3,1,1
209995,27,4,2007,14,3,8,23,3,0,1
150000,23,9,2016,14,3,8,23,3,1,1
155520,27,4,2007,14,3,8,23,3,1,1
130000,28,1,2011,14,3,8,23,3,1,1
165995,27,4,2007,14,3,8,23,3,0,1
219995,27,4,2007,14,3,8,23,3,0,1
153000,29,6,2012,14,3,8,23,3,1,1
214995,27,4,2007,14,3,8,23,3,0,1
207995,27,4,2007,14,3,8,23,3,0,1
150000,31,8,2011,14,3,8,23,3,1,1
217995,27,4,2007,14,3,8,23,3,0,1
154000,29,11,2013,14,3,8,23,3,1,1
227995,29,6,2007,14,3,8,23,3,1,1
165000,24,6,2013,14,3,8,23,3,1,1
219995,27,4,2007,14,3,8,23,3,0,1
172000,3,6,2015,14,3,8,23,3,1,1
156500,5,11,2012,14,3,8,23,3,1,1
140000,16,7,2009,14,3,8,23,3,1,1
212995,27,4,2007,14,3,8,23,3,0,1
190000,29,3,2019,14,3,8,23,3,1,1
225250,25,5,2007,14,3,8,23,3,1,1
178750,23,12,2015,14,3,8,23,3,1,1
198045,29,6,2007,14,3,8,23,3,1,1
180000,27,5,2015,14,3,8,23,3,1,1
160000,30,6,2011,14,3,8,23,3,1,1
224995,25,5,2007,14,3,8,23,3,0,1
150000,14,12,2011,14,3,8,23,3,1,1
237500,25,5,2007,14,3,8,23,3,0,1
239995,25,5,2007,14,3,8,23,3,1,1
185000,8,2,2019,14,3,8,23,3,1,1
180000,9,6,2017,14,3,8,23,3,1,1
165000,23,4,2012,14,3,8,23,3,1,1
234995,27,7,2007,14,3,8,23,3,0,1
160000,11,9,2013,14,3,8,23,3,1,1
229995,25,5,2007,14,3,8,23,3,0,1
160000,28,11,2014,14,3,8,23,3,1,1
229500,25,5,2007,14,3,8,23,3,1,1
169000,13,1,2014,14,3,8,23,3,1,1
220995,25,5,2007,14,3,8,23,3,1,1
183000,22,6,2017,14,3,8,23,3,1,1
138000,28,9,2011,14,3,8,23,3,1,1
234995,22,6,2007,14,3,8,23,3,1,1
172500,29,6,2018,14,3,8,23,3,1,1
330000,22,6,2017,14,3,8,25,4,1,0
300000,19,12,2017,14,3,10,1,3,1,1
249995,22,8,2003,14,3,10,1,3,0,1
205000,28,2,2017,14,3,10,1,3,1,1
185000,26,9,2007,14,3,10,1,3,1,1
249950,8,10,2004,14,3,10,1,3,1,1
237000,10,5,2004,14,3,10,1,3,1,1
310500,2,7,2004,14,3,10,1,3,0,1
261250,28,11,2003,14,3,10,1,3,0,1
339500,13,8,2004,14,3,10,1,3,0,1
155000,3,10,2014,14,3,10,1,3,1,1
225500,6,9,2004,14,3,10,1,3,0,1
275000,28,11,2003,14,3,10,1,3,0,1
247000,11,7,2016,14,3,10,1,3,1,1
230000,1,6,2004,14,3,10,1,3,0,1
180000,9,5,2016,14,3,10,1,3,1,1
156000,16,11,2012,14,3,10,1,3,1,1
193000,14,9,2007,14,3,10,1,3,1,1
176000,17,11,2003,14,3,10,1,3,0,1
168000,13,6,2013,14,3,10,1,3,1,1
217500,17,10,2003,14,3,10,1,3,0,1
133000,30,3,2012,14,3,10,1,3,1,1
155000,1,9,2003,14,3,10,1,3,0,1
200000,17,4,2019,14,3,10,1,3,1,1
190000,25,10,2006,14,3,10,1,3,1,1
212000,19,9,2003,14,3,10,1,3,0,1
249999,8,8,2003,14,3,10,1,3,0,1
246500,16,12,2003,14,3,10,1,3,0,1
275000,21,6,2017,14,3,10,1,3,1,1
268500,28,2,2007,14,3,10,1,3,0,1
228500,5,5,2017,14,3,10,1,3,1,1
162000,10,12,2010,14,3,10,1,3,1,1
266000,28,11,2003,14,3,10,1,3,0,1
250000,19,12,2003,14,3,10,1,3,0,1
246500,26,11,2003,14,3,10,1,3,0,1
340000,25,7,2017,14,3,10,1,3,1,1
268000,16,12,2016,14,3,10,1,3,1,1
349950,14,9,2004,14,3,10,1,3,0,1
230000,30,9,2004,14,3,10,1,3,0,1
248000,11,6,2019,14,3,10,1,3,1,1
179500,16,1,2009,14,3,10,1,3,1,1
335000,15,7,2003,14,3,10,1,3,0,1
242500,23,6,2006,14,3,10,1,3,0,1
192000,12,4,2017,14,3,10,1,3,1,1
187500,1,4,2015,14,3,10,1,3,1,1
185000,31,1,2007,14,3,10,1,3,1,1
165000,9,6,2006,14,3,10,1,3,1,1
188000,17,11,2003,14,3,10,1,3,0,1
172500,24,8,2015,14,3,10,1,3,1,1
146300,21,6,2013,14,3,10,1,3,1,1
218000,1,4,2004,14,3,10,1,3,0,1
201000,18,1,2008,14,3,10,1,3,1,1
208000,26,9,2003,14,3,10,1,3,0,1
325000,4,8,2004,14,3,10,1,3,0,1
150000,2,6,2008,14,3,10,1,3,1,1
147000,8,7,2005,14,3,10,1,3,1,1
138125,31,10,2003,14,3,10,1,3,0,1
180000,17,11,2003,14,3,10,1,3,0,1
263000,23,1,2017,14,3,10,1,3,1,1
243000,6,11,2014,14,3,10,1,3,1,1
239950,11,11,2009,14,3,10,1,3,1,1
249500,30,6,2004,14,3,10,1,3,0,1
249995,14,3,2006,14,3,10,1,3,0,1
215000,27,11,2015,14,3,10,1,3,1,1
220000,6,1,2011,14,3,10,1,3,1,1
216000,23,3,2007,14,3,10,1,3,1,1
212000,1,12,2003,14,3,10,1,3,0,1
245000,22,6,2007,14,3,10,1,3,1,1
240000,1,12,2003,14,3,10,1,3,0,1
250000,29,6,2011,14,3,10,1,3,1,1
360000,30,6,2004,14,3,10,1,3,1,1
238000,30,6,2004,14,3,10,1,3,0,1
228000,24,5,2019,14,3,10,1,3,1,1
198000,10,2,2017,14,3,10,1,3,1,1
200000,15,8,2003,14,3,10,1,3,0,1
255000,25,6,2015,14,3,10,1,3,1,1
249950,14,8,2007,14,3,10,1,3,1,1
250000,30,6,2004,14,3,10,1,3,0,1
242500,21,6,2006,14,3,10,1,3,0,1
200000,1,6,2018,14,3,10,1,3,1,1
163500,30,6,2006,14,3,10,1,3,1,1
140000,11,8,2005,14,3,10,1,3,1,1
196000,17,11,2003,14,3,10,1,3,0,1
220000,5,5,2017,14,3,10,1,3,1,1
247000,17,12,2004,14,3,10,1,3,1,1
237500,17,10,2003,14,3,10,1,3,0,1
153500,10,8,2007,14,3,10,1,3,1,1
169950,13,8,2004,14,3,10,1,3,1,1
150450,26,11,2003,14,3,10,1,3,0,1
242500,19,12,2003,14,3,10,1,3,0,1
248000,24,11,2014,14,3,10,1,3,1,1
312000,2,9,2004,14,3,10,1,3,0,1
275500,1,12,2016,14,3,10,1,3,1,1
249999,8,10,2007,14,3,10,1,3,1,1
290000,30,6,2004,14,3,10,1,3,0,1
240000,19,3,2004,14,3,10,1,3,0,1
185000,16,1,2015,14,3,10,1,3,1,1
220000,22,12,2003,14,3,10,1,3,0,1
146000,30,11,2007,14,3,10,1,3,1,1
147500,29,8,2003,14,3,10,1,3,0,1
255000,15,1,2007,14,3,10,1,3,1,1
248000,26,11,2003,14,3,10,1,3,0,1
370000,30,6,2004,14,3,10,1,3,0,1
256000,7,12,2018,14,3,10,1,3,1,1
250000,3,8,2015,14,3,10,1,3,1,1
250000,23,6,2010,14,3,10,1,3,1,1
275495,15,10,2004,14,3,10,1,3,0,1
270000,30,1,2007,14,3,10,1,3,0,1
340000,4,3,2016,14,3,10,1,3,1,1
360000,17,1,2008,14,3,10,1,3,1,1
335000,19,9,2003,14,3,10,1,3,0,1
210000,22,12,2014,14,3,10,1,3,1,1
247000,19,12,2003,14,3,10,1,3,0,1
170000,20,3,2019,14,3,10,1,3,1,1
155000,26,2,2015,14,3,10,1,3,1,1
188000,17,11,2003,14,3,10,1,3,0,1
242500,25,9,2015,14,3,10,1,3,1,1
249000,19,12,2003,14,3,10,1,3,0,1
292495,31,1,2007,14,3,10,1,3,0,1
290000,21,3,2007,14,3,10,1,3,0,1
184950,30,9,2016,14,3,10,1,3,1,1
169150,17,10,2003,14,3,10,1,3,0,1
316000,3,10,2006,14,3,10,1,3,0,1
395000,6,3,2017,14,3,10,1,3,1,1
398525,27,8,2004,14,3,10,1,3,0,1
317000,3,11,2006,14,3,10,1,3,0,1
227000,5,1,2011,14,3,10,1,3,1,1
243000,30,11,2007,14,3,10,1,3,1,1
250000,8,8,2003,14,3,10,1,3,0,1
186000,14,12,2015,14,3,10,1,3,1,1
247000,28,11,2003,14,3,10,1,3,0,1
375000,12,4,2005,14,3,10,2,3,0,1
270000,5,4,2007,14,3,10,2,3,1,1
226200,4,6,2004,14,3,10,2,3,0,1
250000,4,6,2004,14,3,10,2,3,0,1
320000,15,8,2018,14,3,10,2,3,1,1
276500,15,6,2004,14,3,10,2,3,0,1
352000,31,8,2007,14,3,10,2,3,1,1
389995,17,8,2005,14,3,10,2,3,0,1
320000,2,10,2009,14,3,10,2,3,1,1
355000,17,6,2004,14,3,10,2,3,0,1
365000,17,10,2018,14,3,10,2,3,1,1
340000,4,6,2004,14,3,10,2,3,0,1
265000,25,6,2004,14,3,10,2,3,0,1
248500,9,1,2015,14,3,10,2,3,1,1
222500,10,12,2010,14,3,10,2,3,1,1
249995,17,12,2004,14,3,10,2,3,0,1
275000,28,6,2006,14,3,10,2,3,0,1
315000,2,5,2014,14,3,10,2,3,1,1
370000,11,4,2005,14,3,10,2,3,0,1
355000,20,12,2007,14,3,10,2,3,1,1
318000,7,6,2004,14,3,10,2,3,0,1
390000,21,6,2004,14,3,10,2,3,0,1
364500,18,1,2019,14,3,10,2,3,1,1
312500,14,3,2014,14,3,10,2,3,1,1
315000,31,3,2011,14,3,10,2,3,1,1
432000,12,4,2006,14,3,10,2,3,0,1
282500,30,4,2007,14,3,10,2,3,1,1
265000,24,6,2005,14,3,10,2,3,0,1
281999,21,9,2007,14,3,10,2,3,1,1
260000,29,4,2005,14,3,10,2,3,0,1
310000,23,3,2018,14,3,10,2,3,1,1
249995,23,3,2012,14,3,10,2,3,1,1
290000,13,9,2005,14,3,10,2,3,0,1
315000,30,4,2015,14,3,10,2,3,1,1
370000,21,2,2005,14,3,10,2,3,0,1
385000,28,10,2005,14,3,10,2,3,0,1
349000,12,6,2014,14,3,10,2,3,1,1
410000,11,4,2006,14,3,10,2,3,0,1
292000,2,3,2010,14,3,10,2,3,1,1
275000,29,4,2005,14,3,10,2,3,0,1
315000,20,5,2019,14,3,10,2,3,1,1
290000,12,1,2010,14,3,10,2,3,1,1
300000,10,6,2005,14,3,10,2,3,0,1
323500,4,5,2007,14,3,10,2,3,1,1
300000,4,6,2004,14,3,10,2,3,0,1
395000,31,10,2016,14,3,10,2,3,1,1
420000,29,8,2008,14,3,10,2,3,1,1
395000,7,6,2005,14,3,10,2,3,0,1
456000,6,4,2016,14,3,10,2,3,1,1
392500,30,6,2005,14,3,10,2,3,0,1
340000,12,9,2012,14,3,10,2,3,1,1
430000,30,6,2004,14,3,10,2,3,0,1
352000,10,12,2018,14,3,10,2,3,1,1
280000,19,6,2015,14,3,10,2,3,1,1
313000,16,6,2006,14,3,10,2,3,0,1
460000,27,11,2014,14,3,10,2,3,1,1
545000,29,9,2006,14,3,10,2,3,1,1
750000,7,11,2018,14,3,10,2,3,1,1
755000,25,6,2004,14,3,10,2,3,0,1
650000,17,7,2006,14,3,10,2,3,0,1
400000,15,4,2011,14,3,10,2,3,1,1
545000,23,8,2007,14,3,10,2,3,0,1
355000,31,8,2011,14,3,10,2,3,1,1
649000,11,9,2007,14,3,10,2,3,0,1
231500,29,6,2004,14,3,10,2,3,0,1
470000,22,7,2015,14,3,10,2,3,1,1
875000,25,6,2004,14,3,10,2,3,0,1
247500,20,12,2006,14,3,10,2,3,1,1
231000,29,6,2004,14,3,10,2,3,0,1
300000,9,12,2016,14,3,10,2,3,1,1
249950,7,7,2006,14,3,10,2,3,1,1
233750,1,6,2004,14,3,10,2,3,0,1
313000,12,4,2013,14,3,10,2,3,1,1
325000,31,7,2006,14,3,10,2,3,1,1
360000,30,6,2004,14,3,10,2,3,0,1
350000,4,6,2004,14,3,10,2,3,0,1
350000,13,9,2006,14,3,10,2,3,1,1
310000,7,6,2004,14,3,10,2,3,0,1
62500,16,4,2019,14,3,10,4,3,1,1
124500,18,1,2019,14,3,10,4,3,1,1
110000,25,9,2009,14,3,10,5,3,1,1
193750,1,12,2004,14,3,10,5,3,0,1
178450,23,12,2004,14,3,10,5,3,0,1
150000,19,1,2018,14,3,10,5,3,1,1
200000,27,6,2008,14,3,10,5,3,1,1
143375,23,12,2004,14,3,10,5,3,0,1
225000,29,7,2015,14,3,10,5,3,1,1
200000,17,12,2004,14,3,10,5,3,0,1
143348,9,12,2004,14,3,10,5,3,0,1
210000,1,2,2008,14,3,10,5,3,0,1
242000,28,5,2010,14,3,10,5,3,1,1
272500,5,3,2007,14,3,10,5,3,0,1
149000,24,2,2017,14,3,10,5,3,1,1
160000,6,12,2004,14,3,10,5,3,0,1
155000,14,12,2004,14,3,10,5,3,0,1
172000,23,12,2004,14,3,10,5,3,0,1
284000,17,9,2007,14,3,10,5,3,0,1
120000,24,9,2015,14,3,10,5,3,1,1
144000,22,11,2004,14,3,10,5,3,0,1
268500,17,11,2006,14,3,10,5,3,0,1
149950,4,3,2016,14,3,10,5,3,1,1
172000,13,12,2004,14,3,10,5,3,0,1
143375,13,12,2004,14,3,10,5,3,0,1
166000,3,2,2014,14,3,10,5,3,1,1
204000,14,12,2004,14,3,10,5,3,0,1
147250,22,11,2004,14,3,10,5,3,0,1
200000,4,2,2013,14,3,10,5,3,1,1
192500,29,5,2009,14,3,10,5,3,1,1
220000,21,11,2007,14,3,10,5,3,1,1
265000,25,8,2017,14,3,10,5,3,1,1
294995,23,2,2007,14,3,10,5,3,0,1
150000,16,4,2014,14,3,10,5,3,1,1
170000,19,10,2007,14,3,10,5,3,0,1
170150,17,12,2004,14,3,10,5,3,0,1
186000,17,12,2004,14,3,10,5,3,0,1
147000,21,9,2009,14,3,10,5,3,1,1
270000,30,11,2006,14,3,10,5,3,0,1
275000,2,12,2005,14,3,10,5,3,0,1
176000,5,1,2005,14,3,10,5,3,0,1
147250,8,12,2004,14,3,10,5,3,0,1
206000,19,12,2006,14,3,10,5,3,1,1
205000,20,6,2012,14,3,10,5,3,1,1
140000,22,5,2009,14,3,10,5,3,0,1
295000,23,12,2004,14,3,10,5,3,0,1
133500,29,3,2016,14,3,10,5,3,1,1
110000,5,10,2009,14,3,10,5,3,1,1
144500,9,6,2015,14,3,10,5,3,1,1
170000,29,6,2007,14,3,10,5,3,0,1
240000,16,12,2016,14,3,10,5,3,1,1
209000,27,9,2012,14,3,10,5,3,1,1
262000,8,9,2006,14,3,10,5,3,0,1
130000,11,3,2015,14,3,10,5,3,1,1
180000,1,12,2004,14,3,10,5,3,0,1
287995,27,7,2007,14,3,10,5,3,0,1
180000,17,12,2004,14,3,10,5,3,0,1
155000,28,11,2005,14,3,10,5,3,0,1
265000,1,12,2004,14,3,10,5,3,0,1
110000,14,8,2009,14,3,10,5,3,1,1
205000,1,11,2013,14,3,10,5,3,1,1
295000,18,2,2005,14,3,10,5,3,0,1
240000,7,2,2018,14,3,10,5,3,1,1
232000,18,11,2011,14,3,10,5,3,1,1
230000,17,3,2006,14,3,10,5,3,1,1
300000,1,12,2004,14,3,10,5,3,0,1
124000,11,3,2015,14,3,10,5,3,1,1
172000,1,12,2004,14,3,10,5,3,0,1
151000,29,3,2018,14,3,10,5,3,1,1
161000,6,4,2006,14,3,10,5,3,0,1
135000,5,9,2014,14,3,10,5,3,1,1
138000,10,12,2010,14,3,10,5,3,1,1
184000,15,11,2006,14,3,10,5,3,0,1
150000,5,1,2015,14,3,10,5,3,1,1
190000,4,1,2008,14,3,10,5,3,0,1
280000,16,11,2018,14,3,10,5,3,1,1
295000,31,5,2007,14,3,10,5,3,0,1
280000,30,6,2006,14,3,10,5,3,0,1
230000,1,12,2004,14,3,10,5,3,0,1
160000,8,12,2004,14,3,10,5,3,0,1
310000,8,7,2014,14,3,10,5,3,1,1
345000,31,7,2007,14,3,10,5,3,1,1
260000,24,3,2005,14,3,10,5,3,0,1
195000,24,6,2005,14,3,10,5,3,1,1
164000,23,12,2004,14,3,10,5,3,0,1
225000,11,12,2015,14,3,10,5,3,1,1
235000,10,10,2007,14,3,10,5,3,0,1
270000,28,9,2017,14,3,10,5,3,1,1
289995,16,6,2006,14,3,10,5,3,0,1
133000,25,3,2011,14,3,10,5,3,1,1
171995,23,12,2004,14,3,10,5,3,0,1
121500,5,7,2013,14,3,10,5,3,1,1
155000,14,9,2018,14,3,10,5,3,1,1
155000,20,8,2008,14,3,10,5,3,1,1
190000,29,10,2007,14,3,10,5,3,0,1
280000,29,6,2006,14,3,10,5,3,0,1
280000,28,6,2006,14,3,10,5,3,0,1
177500,14,12,2005,14,3,10,5,3,0,1
200000,11,2,2012,14,3,10,5,3,1,1
249950,28,4,2010,14,3,10,5,3,1,1
260000,4,8,2006,14,3,10,5,3,1,1
274000,9,8,2007,14,3,10,5,3,1,1
248500,21,12,2006,14,3,10,6,3,1,1
300000,12,7,2005,14,3,10,6,3,0,1
328000,17,6,2005,14,3,10,6,3,0,1
359995,22,3,2005,14,3,10,6,3,0,1
300000,29,6,2005,14,3,10,6,3,0,1
249995,15,1,2007,14,3,10,6,3,0,1
285000,26,5,2006,14,3,10,6,3,1,1
302000,21,12,2006,14,3,10,6,3,0,1
242000,31,10,2006,14,3,10,6,3,0,1
249995,28,2,2005,14,3,10,6,3,0,1
335000,28,2,2005,14,3,10,6,3,0,1
305000,25,8,2006,14,3,10,6,3,0,1
305000,16,6,2006,14,3,10,6,3,0,1
288000,10,11,2006,14,3,10,6,3,0,1
440000,9,6,2017,14,3,10,6,3,1,1
475000,4,9,2009,14,3,10,6,3,1,1
224995,24,6,2005,14,3,10,6,3,0,1
235795,18,12,2006,14,3,10,6,3,0,1
221000,12,11,2009,14,3,10,6,3,1,1
230000,18,3,2005,14,3,10,6,3,0,1
250000,30,6,2005,14,3,10,6,3,0,1
